device_mac, date, type, intensity, steps, heartrate
fc:5a:18:28:15:53, 2018-04-18 05:14, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 05:15, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:16, 112, 0, 0, 52
fc:5a:18:28:15:53, 2018-04-18 05:17, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:18, 112, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-18 05:19, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:20, 112, 0, 0, 54
fc:5a:18:28:15:53, 2018-04-18 05:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:22, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-18 05:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:24, 112, 0, 0, 56
fc:5a:18:28:15:53, 2018-04-18 05:25, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:26, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 05:27, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:28, 112, 20, 0, 49
fc:5a:18:28:15:53, 2018-04-18 05:29, 112, 10, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:30, 112, 3, 0, 44
fc:5a:18:28:15:53, 2018-04-18 05:31, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:32, 112, 20, 0, 49
fc:5a:18:28:15:53, 2018-04-18 05:33, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:34, 122, 20, 0, 49
fc:5a:18:28:15:53, 2018-04-18 05:35, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:36, 112, 0, 0, 53
fc:5a:18:28:15:53, 2018-04-18 05:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:38, 122, 20, 0, 51
fc:5a:18:28:15:53, 2018-04-18 05:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:40, 112, 0, 0, 51
fc:5a:18:28:15:53, 2018-04-18 05:41, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:42, 112, 0, 0, 56
fc:5a:18:28:15:53, 2018-04-18 05:43, 112, 4, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:44, 112, 5, 0, 51
fc:5a:18:28:15:53, 2018-04-18 05:45, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:46, 112, 15, 0, 56
fc:5a:18:28:15:53, 2018-04-18 05:47, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:48, 112, 0, 0, 103
fc:5a:18:28:15:53, 2018-04-18 05:49, 112, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:50, 121, 6, 0, 53
fc:5a:18:28:15:53, 2018-04-18 05:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:52, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 05:53, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:54, 112, 17, 0, 44
fc:5a:18:28:15:53, 2018-04-18 05:55, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:56, 80, 4, 0, 47
fc:5a:18:28:15:53, 2018-04-18 05:57, 80, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-18 05:58, 80, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 05:59, 80, 31, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:00, 89, 0, 0, 77
fc:5a:18:28:15:53, 2018-04-18 06:01, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:02, 80, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:03, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:04, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:05, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:06, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 06:07, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:08, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 06:09, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:10, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:11, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:12, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:13, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:14, 112, 0, 0, 43
fc:5a:18:28:15:53, 2018-04-18 06:15, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:16, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:17, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:18, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 06:19, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:20, 112, 0, 0, 43
fc:5a:18:28:15:53, 2018-04-18 06:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:22, 112, 0, 0, 43
fc:5a:18:28:15:53, 2018-04-18 06:23, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:24, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-18 06:25, 112, 12, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:26, 112, 3, 0, 121
fc:5a:18:28:15:53, 2018-04-18 06:27, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:28, 112, 33, 0, 48
fc:5a:18:28:15:53, 2018-04-18 06:29, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:30, 122, 20, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:31, 112, 6, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:32, 112, 34, 0, 43
fc:5a:18:28:15:53, 2018-04-18 06:33, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:34, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-18 06:35, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:36, 122, 20, 0, 47
fc:5a:18:28:15:53, 2018-04-18 06:37, 112, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:38, 80, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 06:39, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:40, 90, 20, 0, 48
fc:5a:18:28:15:53, 2018-04-18 06:41, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:42, 89, 0, 0, 58
fc:5a:18:28:15:53, 2018-04-18 06:43, 80, 9, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:44, 80, 1, 0, 48
fc:5a:18:28:15:53, 2018-04-18 06:45, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:46, 112, 20, 0, 56
fc:5a:18:28:15:53, 2018-04-18 06:47, 112, 3, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:48, 112, 1, 0, 50
fc:5a:18:28:15:53, 2018-04-18 06:49, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:50, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-18 06:51, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:52, 112, 16, 0, 60
fc:5a:18:28:15:53, 2018-04-18 06:53, 112, 19, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:54, 80, 0, 0, 46
fc:5a:18:28:15:53, 2018-04-18 06:55, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:56, 80, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-18 06:57, 80, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-18 06:58, 90, 20, 0, 57
fc:5a:18:28:15:53, 2018-04-18 06:59, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:00, 80, 28, 0, 0
fc:5a:18:28:15:53, 2018-04-18 07:01, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:02, 80, 3, 0, 53
fc:5a:18:28:15:53, 2018-04-18 07:03, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:04, 112, 0, 0, 42
fc:5a:18:28:15:53, 2018-04-18 07:05, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:06, 112, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 07:07, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:08, 112, 20, 0, 45
fc:5a:18:28:15:53, 2018-04-18 07:09, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:10, 112, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-18 07:11, 122, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:12, 122, 20, 0, 50
fc:5a:18:28:15:53, 2018-04-18 07:13, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:14, 112, 21, 0, 48
fc:5a:18:28:15:53, 2018-04-18 07:15, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:16, 112, 12, 0, 45
fc:5a:18:28:15:53, 2018-04-18 07:17, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:18, 112, 27, 0, 48
fc:5a:18:28:15:53, 2018-04-18 07:19, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:20, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-18 07:21, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:22, 112, 21, 0, 46
fc:5a:18:28:15:53, 2018-04-18 07:23, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:24, 80, 0, 0, 44
fc:5a:18:28:15:53, 2018-04-18 07:25, 80, 33, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:26, 89, 13, 0, 46
fc:5a:18:28:15:53, 2018-04-18 07:27, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:28, 90, 20, 0, 44
fc:5a:18:28:15:53, 2018-04-18 07:29, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:30, 80, 0, 0, 47
fc:5a:18:28:15:53, 2018-04-18 07:31, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:32, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-18 07:33, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:34, 112, 0, 0, 50
fc:5a:18:28:15:53, 2018-04-18 07:35, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:36, 112, 0, 0, 45
fc:5a:18:28:15:53, 2018-04-18 07:37, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:38, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-18 07:39, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:40, 112, 0, 0, 49
fc:5a:18:28:15:53, 2018-04-18 07:41, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:42, 112, 0, 0, 60
fc:5a:18:28:15:53, 2018-04-18 07:43, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:44, 112, 0, 0, 48
fc:5a:18:28:15:53, 2018-04-18 07:45, 112, 35, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:46, 112, 16, 0, 45
fc:5a:18:28:15:53, 2018-04-18 07:47, 112, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:48, 122, 20, 0, 50
fc:5a:18:28:15:53, 2018-04-18 07:49, 112, 30, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:50, 112, 17, 0, 72
fc:5a:18:28:15:53, 2018-04-18 07:51, 112, 11, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:52, 122, 20, 0, 68
fc:5a:18:28:15:53, 2018-04-18 07:53, 112, 3, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:54, 122, 20, 0, 54
fc:5a:18:28:15:53, 2018-04-18 07:55, 124, 38, 0, 255
fc:5a:18:28:15:53, 2018-04-18 07:56, 1, 72, 31, 255
fc:5a:18:28:15:53, 2018-04-18 07:57, 96, 61, 13, 255
fc:5a:18:28:15:53, 2018-04-18 07:58, 1, 51, 15, 255
fc:5a:18:28:15:53, 2018-04-18 07:59, 1, 65, 20, 88
fc:5a:18:28:15:53, 2018-04-18 08:00, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:01, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:02, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:03, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:04, 96, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 08:05, 96, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:07, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:09, 123, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 08:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:11, 112, 29, 0, 0
fc:5a:18:28:15:53, 2018-04-18 08:12, 121, 80, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:13, 1, 78, 19, 99
fc:5a:18:28:15:53, 2018-04-18 08:14, 96, 55, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:15, 96, 58, 0, 85
fc:5a:18:28:15:53, 2018-04-18 08:16, 96, 60, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:17, 96, 47, 0, 78
fc:5a:18:28:15:53, 2018-04-18 08:18, 80, 31, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:19, 80, 51, 0, 0
fc:5a:18:28:15:53, 2018-04-18 08:20, 80, 48, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:21, 92, 61, 0, 87
fc:5a:18:28:15:53, 2018-04-18 08:22, 96, 60, 14, 255
fc:5a:18:28:15:53, 2018-04-18 08:23, 80, 63, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:24, 80, 51, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:25, 80, 69, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:26, 80, 50, 0, 99
fc:5a:18:28:15:53, 2018-04-18 08:27, 96, 29, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:28, 96, 56, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:29, 96, 45, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:30, 80, 70, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:31, 1, 87, 22, 70
fc:5a:18:28:15:53, 2018-04-18 08:32, 96, 92, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:33, 1, 92, 15, 255
fc:5a:18:28:15:53, 2018-04-18 08:34, 1, 126, 116, 255
fc:5a:18:28:15:53, 2018-04-18 08:35, 17, 111, 70, 255
fc:5a:18:28:15:53, 2018-04-18 08:36, 96, 52, 0, 107
fc:5a:18:28:15:53, 2018-04-18 08:37, 80, 36, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:38, 80, 25, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:39, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:40, 80, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:41, 80, 24, 0, 78
fc:5a:18:28:15:53, 2018-04-18 08:42, 80, 25, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:43, 80, 33, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:44, 80, 39, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:45, 96, 10, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:46, 96, 19, 0, 72
fc:5a:18:28:15:53, 2018-04-18 08:47, 96, 16, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:48, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:49, 80, 28, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:50, 80, 24, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:51, 80, 26, 0, 70
fc:5a:18:28:15:53, 2018-04-18 08:52, 80, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:53, 80, 19, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:54, 80, 15, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:55, 80, 14, 0, 255
fc:5a:18:28:15:53, 2018-04-18 08:56, 80, 29, 0, 88
fc:5a:18:28:15:53, 2018-04-18 08:57, 1, 67, 15, 255
fc:5a:18:28:15:53, 2018-04-18 08:58, 1, 106, 105, 255
fc:5a:18:28:15:53, 2018-04-18 08:59, 1, 134, 113, 255
fc:5a:18:28:15:53, 2018-04-18 09:00, 1, 134, 113, 255
fc:5a:18:28:15:53, 2018-04-18 09:01, 1, 112, 108, 0
fc:5a:18:28:15:53, 2018-04-18 09:02, 1, 115, 107, 255
fc:5a:18:28:15:53, 2018-04-18 09:03, 1, 83, 52, 255
fc:5a:18:28:15:53, 2018-04-18 09:04, 1, 73, 46, 255
fc:5a:18:28:15:53, 2018-04-18 09:05, 17, 78, 51, 255
fc:5a:18:28:15:53, 2018-04-18 09:06, 96, 61, 2, 61
fc:5a:18:28:15:53, 2018-04-18 09:07, 1, 70, 52, 255
fc:5a:18:28:15:53, 2018-04-18 09:08, 96, 33, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:09, 96, 3, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:10, 96, 3, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:11, 106, 20, 0, 75
fc:5a:18:28:15:53, 2018-04-18 09:12, 96, 19, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:13, 106, 20, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:14, 96, 4, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:15, 96, 25, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:16, 96, 8, 0, 77
fc:5a:18:28:15:53, 2018-04-18 09:17, 96, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:18, 96, 8, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:19, 80, 13, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:20, 80, 9, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:21, 80, 14, 0, 68
fc:5a:18:28:15:53, 2018-04-18 09:22, 80, 17, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:23, 80, 18, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:24, 80, 34, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:25, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:26, 80, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:27, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:28, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:29, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:30, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:31, 80, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:32, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:33, 80, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:34, 91, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:57, 112, 22, 0, 0
fc:5a:18:28:15:53, 2018-04-18 09:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 09:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:20, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:21, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:22, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:23, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:24, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:25, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:26, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:27, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:28, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:29, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:30, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:31, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:32, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:33, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:34, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:35, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:36, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:37, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:38, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:39, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:40, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:41, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:42, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:43, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:44, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:45, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:46, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:47, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:48, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:49, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:50, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:51, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:52, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:53, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:54, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:55, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:56, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:57, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 10:58, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 10:59, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:00, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:01, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:02, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:03, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:04, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:05, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:06, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:07, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:08, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:09, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:10, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:11, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:12, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:13, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:14, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:15, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:16, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:17, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:18, 112, 0, 0, 255
fc:5a:18:28:15:53, 2018-04-18 11:19, 112, 0, 0, 0
fc:5a:18:28:15:53, 2018-04-18 11:20, 112, 0, 0, 255
